"Time","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-01-lighthouse-nethermind:5054"", job=""cl-01-lighthouse-nethermind"", service=""cl-01-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-02-lighthouse-nethermind:5054"", job=""cl-02-lighthouse-nethermind"", service=""cl-02-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-03-lighthouse-nethermind:5054"", job=""cl-03-lighthouse-nethermind"", service=""cl-03-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-04-lighthouse-nethermind:5054"", job=""cl-04-lighthouse-nethermind"", service=""cl-04-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-05-lighthouse-nethermind:5054"", job=""cl-05-lighthouse-nethermind"", service=""cl-05-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-06-lighthouse-nethermind:5054"", job=""cl-06-lighthouse-nethermind"", service=""cl-06-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-07-lighthouse-nethermind:5054"", job=""cl-07-lighthouse-nethermind"", service=""cl-07-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-08-lighthouse-nethermind:5054"", job=""cl-08-lighthouse-nethermind"", service=""cl-08-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-09-lighthouse-nethermind:5054"", job=""cl-09-lighthouse-nethermind"", service=""cl-09-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-10-lighthouse-nethermind:5054"", job=""cl-10-lighthouse-nethermind"", service=""cl-10-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-11-lighthouse-nethermind:5054"", job=""cl-11-lighthouse-nethermind"", service=""cl-11-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-12-lighthouse-nethermind:5054"", job=""cl-12-lighthouse-nethermind"", service=""cl-12-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-11-lighthouse-nethermind:5054"", job=""cl-11-lighthouse-nethermind"", service=""cl-11-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-06-lighthouse-nethermind:5054"", job=""cl-06-lighthouse-nethermind"", service=""cl-06-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-08-lighthouse-nethermind:5054"", job=""cl-08-lighthouse-nethermind"", service=""cl-08-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-07-lighthouse-nethermind:5054"", job=""cl-07-lighthouse-nethermind"", service=""cl-07-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-05-lighthouse-nethermind:5054"", job=""cl-05-lighthouse-nethermind"", service=""cl-05-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-10-lighthouse-nethermind:5054"", job=""cl-10-lighthouse-nethermind"", service=""cl-10-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-04-lighthouse-nethermind:5054"", job=""cl-04-lighthouse-nethermind"", service=""cl-04-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-03-lighthouse-nethermind:5054"", job=""cl-03-lighthouse-nethermind"", service=""cl-03-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-12-lighthouse-nethermind:5054"", job=""cl-12-lighthouse-nethermind"", service=""cl-12-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-09-lighthouse-nethermind:5054"", job=""cl-09-lighthouse-nethermind"", service=""cl-09-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-01-lighthouse-nethermind:5054"", job=""cl-01-lighthouse-nethermind"", service=""cl-01-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-02-lighthouse-nethermind:5054"", job=""cl-02-lighthouse-nethermind"", service=""cl-02-lighthouse-nethermind"", supernode=""True""}"
2025-11-28 22:47:45,792 kb/s,689 kb/s,714 kb/s,695 kb/s,696 kb/s,695 kb/s,769 kb/s,716 kb/s,659 kb/s,733 kb/s,679 kb/s,643 kb/s,,,,,,,,,,,,
2025-11-28 22:48:00,782 kb/s,676 kb/s,728 kb/s,709 kb/s,685 kb/s,679 kb/s,754 kb/s,723 kb/s,657 kb/s,738 kb/s,690 kb/s,653 kb/s,,,,,,,,,,,,
2025-11-28 22:48:15,767 kb/s,658 kb/s,723 kb/s,714 kb/s,700 kb/s,695 kb/s,771 kb/s,725 kb/s,655 kb/s,751 kb/s,668 kb/s,644 kb/s,,,,,,,,,,,,
2025-11-28 22:48:30,798 kb/s,663 kb/s,730 kb/s,705 kb/s,693 kb/s,685 kb/s,758 kb/s,716 kb/s,653 kb/s,749 kb/s,680 kb/s,641 kb/s,,,,,,,,,,,,
2025-11-28 22:48:45,797 kb/s,667 kb/s,710 kb/s,696 kb/s,697 kb/s,690 kb/s,767 kb/s,698 kb/s,670 kb/s,736 kb/s,672 kb/s,642 kb/s,,,,,,,,,,,,
2025-11-28 22:49:00,792 kb/s,664 kb/s,725 kb/s,703 kb/s,682 kb/s,672 kb/s,745 kb/s,719 kb/s,675 kb/s,748 kb/s,672 kb/s,649 kb/s,,,,,,,,,,,,
2025-11-28 22:49:15,770 kb/s,655 kb/s,717 kb/s,697 kb/s,692 kb/s,691 kb/s,777 kb/s,719 kb/s,669 kb/s,740 kb/s,645 kb/s,639 kb/s,,,,,,,,,,,,
2025-11-28 22:49:30,796 kb/s,671 kb/s,724 kb/s,690 kb/s,687 kb/s,688 kb/s,763 kb/s,708 kb/s,652 kb/s,732 kb/s,658 kb/s,635 kb/s,,,,,,,,,,,,
2025-11-28 22:49:45,799 kb/s,675 kb/s,694 kb/s,673 kb/s,692 kb/s,685 kb/s,768 kb/s,686 kb/s,666 kb/s,709 kb/s,653 kb/s,632 kb/s,,,,,,,,,,,,
2025-11-28 22:50:00,797 kb/s,673 kb/s,711 kb/s,688 kb/s,672 kb/s,667 kb/s,738 kb/s,707 kb/s,674 kb/s,718 kb/s,662 kb/s,637 kb/s,,,,,,,,,,,,
2025-11-28 22:50:15,770 kb/s,659 kb/s,693 kb/s,690 kb/s,687 kb/s,687 kb/s,751 kb/s,711 kb/s,663 kb/s,716 kb/s,640 kb/s,625 kb/s,,,,,,,,,,,,
2025-11-28 22:50:30,777 kb/s,678 kb/s,688 kb/s,684 kb/s,682 kb/s,674 kb/s,751 kb/s,702 kb/s,653 kb/s,698 kb/s,660 kb/s,623 kb/s,,,,,,,,,,,,
2025-11-28 22:50:45,781 kb/s,683 kb/s,663 kb/s,669 kb/s,687 kb/s,677 kb/s,761 kb/s,685 kb/s,669 kb/s,689 kb/s,659 kb/s,621 kb/s,,,,,,,,,,,,
2025-11-28 22:51:00,773 kb/s,675 kb/s,681 kb/s,680 kb/s,664 kb/s,651 kb/s,739 kb/s,713 kb/s,668 kb/s,693 kb/s,665 kb/s,627 kb/s,,,,,,,,,,,,
2025-11-28 22:51:15,747 kb/s,665 kb/s,674 kb/s,671 kb/s,674 kb/s,674 kb/s,761 kb/s,709 kb/s,655 kb/s,693 kb/s,636 kb/s,623 kb/s,,,,,,,,,,,,
2025-11-28 22:51:30,772 kb/s,674 kb/s,678 kb/s,659 kb/s,667 kb/s,665 kb/s,755 kb/s,702 kb/s,650 kb/s,688 kb/s,657 kb/s,622 kb/s,,,,,,,,,,,,
2025-11-28 22:51:45,770 kb/s,669 kb/s,648 kb/s,646 kb/s,673 kb/s,668 kb/s,760 kb/s,682 kb/s,675 kb/s,678 kb/s,654 kb/s,622 kb/s,,,,,,,,,,,,
2025-11-28 22:52:00,755 kb/s,653 kb/s,668 kb/s,650 kb/s,652 kb/s,650 kb/s,735 kb/s,694 kb/s,677 kb/s,692 kb/s,662 kb/s,630 kb/s,,,,,,,,,,,,
2025-11-28 22:52:15,746 kb/s,639 kb/s,662 kb/s,653 kb/s,676 kb/s,672 kb/s,746 kb/s,687 kb/s,670 kb/s,692 kb/s,645 kb/s,619 kb/s,,,,,,,,,,,,
2025-11-28 22:52:30,772 kb/s,657 kb/s,670 kb/s,647 kb/s,674 kb/s,659 kb/s,729 kb/s,674 kb/s,661 kb/s,681 kb/s,657 kb/s,613 kb/s,,,,,,,,,,,,
2025-11-28 22:52:45,775 kb/s,662 kb/s,646 kb/s,635 kb/s,677 kb/s,658 kb/s,742 kb/s,667 kb/s,673 kb/s,674 kb/s,645 kb/s,614 kb/s,,,,,,,,,,,,
2025-11-28 22:53:00,762 kb/s,655 kb/s,661 kb/s,649 kb/s,656 kb/s,645 kb/s,731 kb/s,674 kb/s,667 kb/s,676 kb/s,647 kb/s,620 kb/s,,,,,,,,,,,,
2025-11-28 22:53:15,746 kb/s,647 kb/s,656 kb/s,649 kb/s,677 kb/s,664 kb/s,746 kb/s,682 kb/s,656 kb/s,678 kb/s,635 kb/s,609 kb/s,,,,,,,,,,,,
2025-11-28 22:53:30,760 kb/s,664 kb/s,659 kb/s,642 kb/s,675 kb/s,663 kb/s,738 kb/s,674 kb/s,649 kb/s,666 kb/s,652 kb/s,605 kb/s,,,,,,,,,,,,
2025-11-28 22:53:45,765 kb/s,668 kb/s,637 kb/s,638 kb/s,685 kb/s,671 kb/s,741 kb/s,655 kb/s,657 kb/s,651 kb/s,645 kb/s,604 kb/s,,,,,,,,,,,,
2025-11-28 22:54:00,764 kb/s,660 kb/s,651 kb/s,665 kb/s,679 kb/s,654 kb/s,702 kb/s,670 kb/s,653 kb/s,666 kb/s,650 kb/s,616 kb/s,,,,,,,,,,,,
2025-11-28 22:54:15,743 kb/s,647 kb/s,641 kb/s,672 kb/s,702 kb/s,678 kb/s,718 kb/s,669 kb/s,653 kb/s,667 kb/s,635 kb/s,607 kb/s,,,,,,,,,,,,
2025-11-28 22:54:30,767 kb/s,662 kb/s,654 kb/s,667 kb/s,696 kb/s,684 kb/s,711 kb/s,668 kb/s,644 kb/s,666 kb/s,650 kb/s,600 kb/s,,,,,,,,,,,,
2025-11-28 22:54:45,766 kb/s,660 kb/s,630 kb/s,650 kb/s,699 kb/s,686 kb/s,720 kb/s,656 kb/s,650 kb/s,653 kb/s,646 kb/s,603 kb/s,,,,,,,,,,,,
2025-11-28 22:55:00,766 kb/s,657 kb/s,648 kb/s,659 kb/s,679 kb/s,661 kb/s,713 kb/s,678 kb/s,650 kb/s,663 kb/s,648 kb/s,613 kb/s,,,,,,,,,,,,
2025-11-28 22:55:15,756 kb/s,642 kb/s,645 kb/s,660 kb/s,698 kb/s,690 kb/s,729 kb/s,677 kb/s,639 kb/s,670 kb/s,631 kb/s,604 kb/s,,,,,,,,,,,,
2025-11-28 22:55:30,769 kb/s,657 kb/s,653 kb/s,654 kb/s,696 kb/s,690 kb/s,721 kb/s,676 kb/s,625 kb/s,666 kb/s,649 kb/s,604 kb/s,,,,,,,,,,,,
2025-11-28 22:55:45,775 kb/s,658 kb/s,631 kb/s,648 kb/s,700 kb/s,695 kb/s,727 kb/s,655 kb/s,648 kb/s,655 kb/s,644 kb/s,608 kb/s,,,,,,,,,,,,
2025-11-28 22:56:00,775 kb/s,652 kb/s,648 kb/s,661 kb/s,684 kb/s,666 kb/s,701 kb/s,675 kb/s,658 kb/s,670 kb/s,655 kb/s,622 kb/s,,,,,,,,,,,,
2025-11-28 22:56:15,745 kb/s,645 kb/s,640 kb/s,662 kb/s,708 kb/s,686 kb/s,717 kb/s,682 kb/s,656 kb/s,674 kb/s,633 kb/s,616 kb/s,,,,,,,,,,,,
2025-11-28 22:56:30,763 kb/s,661 kb/s,644 kb/s,654 kb/s,704 kb/s,679 kb/s,708 kb/s,680 kb/s,643 kb/s,675 kb/s,649 kb/s,615 kb/s,,,,,,,,,,,,
2025-11-28 22:56:45,766 kb/s,657 kb/s,620 kb/s,646 kb/s,717 kb/s,688 kb/s,705 kb/s,669 kb/s,655 kb/s,667 kb/s,644 kb/s,615 kb/s,,,,,,,,,,,,
2025-11-28 22:57:00,762 kb/s,656 kb/s,636 kb/s,659 kb/s,697 kb/s,661 kb/s,687 kb/s,694 kb/s,662 kb/s,679 kb/s,644 kb/s,625 kb/s,,,,,,,,,,,,
2025-11-28 22:57:15,735 kb/s,641 kb/s,628 kb/s,660 kb/s,711 kb/s,681 kb/s,707 kb/s,694 kb/s,658 kb/s,680 kb/s,635 kb/s,619 kb/s,,,,,,,,,,,,
2025-11-28 22:57:30,761 kb/s,654 kb/s,638 kb/s,660 kb/s,698 kb/s,678 kb/s,701 kb/s,686 kb/s,648 kb/s,677 kb/s,653 kb/s,612 kb/s,,,,,,,,,,,,
2025-11-28 22:57:45,758 kb/s,656 kb/s,614 kb/s,649 kb/s,703 kb/s,685 kb/s,699 kb/s,680 kb/s,668 kb/s,671 kb/s,649 kb/s,614 kb/s,,,,,,,,,,,,
2025-11-28 22:58:00,745 kb/s,651 kb/s,634 kb/s,666 kb/s,679 kb/s,668 kb/s,681 kb/s,691 kb/s,672 kb/s,683 kb/s,655 kb/s,628 kb/s,,,,,,,,,,,,
2025-11-28 22:58:15,735 kb/s,638 kb/s,633 kb/s,672 kb/s,696 kb/s,690 kb/s,696 kb/s,695 kb/s,664 kb/s,693 kb/s,638 kb/s,622 kb/s,,,,,,,,,,,,
2025-11-28 22:58:30,752 kb/s,650 kb/s,641 kb/s,668 kb/s,690 kb/s,681 kb/s,701 kb/s,692 kb/s,655 kb/s,692 kb/s,652 kb/s,620 kb/s,,,,,,,,,,,,
2025-11-28 22:58:45,755 kb/s,654 kb/s,626 kb/s,649 kb/s,687 kb/s,686 kb/s,715 kb/s,680 kb/s,679 kb/s,683 kb/s,654 kb/s,617 kb/s,,,,,,,,,,,,
2025-11-28 22:59:00,748 kb/s,646 kb/s,639 kb/s,667 kb/s,661 kb/s,665 kb/s,699 kb/s,689 kb/s,683 kb/s,694 kb/s,661 kb/s,627 kb/s,,,,,,,,,,,,
2025-11-28 22:59:15,727 kb/s,632 kb/s,629 kb/s,666 kb/s,675 kb/s,683 kb/s,727 kb/s,688 kb/s,672 kb/s,700 kb/s,641 kb/s,626 kb/s,,,,,,,,,,,,
2025-11-28 22:59:30,751 kb/s,653 kb/s,637 kb/s,665 kb/s,671 kb/s,680 kb/s,722 kb/s,676 kb/s,670 kb/s,696 kb/s,651 kb/s,622 kb/s,,,,,,,,,,,,
2025-11-28 22:59:45,753 kb/s,651 kb/s,616 kb/s,656 kb/s,682 kb/s,692 kb/s,719 kb/s,661 kb/s,692 kb/s,690 kb/s,649 kb/s,620 kb/s,,,,,,,,,,,,
2025-11-28 23:00:00,741 kb/s,642 kb/s,627 kb/s,670 kb/s,667 kb/s,671 kb/s,697 kb/s,687 kb/s,694 kb/s,704 kb/s,649 kb/s,628 kb/s,,,,,,,,,,,,
2025-11-28 23:00:15,730 kb/s,625 kb/s,618 kb/s,671 kb/s,688 kb/s,687 kb/s,716 kb/s,688 kb/s,680 kb/s,703 kb/s,625 kb/s,622 kb/s,,,,,,,,,,,,
2025-11-28 23:00:30,746 kb/s,634 kb/s,623 kb/s,666 kb/s,686 kb/s,685 kb/s,716 kb/s,683 kb/s,663 kb/s,696 kb/s,646 kb/s,618 kb/s,,,,,,,,,,,,
2025-11-28 23:00:45,740 kb/s,632 kb/s,608 kb/s,654 kb/s,692 kb/s,694 kb/s,727 kb/s,667 kb/s,686 kb/s,688 kb/s,647 kb/s,611 kb/s,,,,,,,,,,,,
2025-11-28 23:01:00,743 kb/s,619 kb/s,629 kb/s,674 kb/s,666 kb/s,673 kb/s,712 kb/s,695 kb/s,682 kb/s,700 kb/s,650 kb/s,618 kb/s,,,,,,,,,,,,
2025-11-28 23:01:15,725 kb/s,609 kb/s,628 kb/s,676 kb/s,688 kb/s,697 kb/s,731 kb/s,692 kb/s,670 kb/s,697 kb/s,626 kb/s,609 kb/s,,,,,,,,,,,,
2025-11-28 23:01:30,747 kb/s,624 kb/s,638 kb/s,673 kb/s,679 kb/s,690 kb/s,736 kb/s,680 kb/s,657 kb/s,688 kb/s,640 kb/s,608 kb/s,,,,,,,,,,,,
2025-11-28 23:01:45,739 kb/s,625 kb/s,624 kb/s,663 kb/s,685 kb/s,704 kb/s,736 kb/s,666 kb/s,676 kb/s,682 kb/s,636 kb/s,606 kb/s,,,,,,,,,,,,
2025-11-28 23:02:00,744 kb/s,619 kb/s,643 kb/s,671 kb/s,666 kb/s,684 kb/s,718 kb/s,691 kb/s,672 kb/s,700 kb/s,630 kb/s,615 kb/s,,,,,,,,,,,,
2025-11-28 23:02:15,724 kb/s,608 kb/s,638 kb/s,670 kb/s,687 kb/s,700 kb/s,739 kb/s,696 kb/s,665 kb/s,701 kb/s,614 kb/s,607 kb/s,,,,,,,,,,,,
2025-11-28 23:02:30,758 kb/s,625 kb/s,650 kb/s,666 kb/s,684 kb/s,694 kb/s,735 kb/s,683 kb/s,654 kb/s,693 kb/s,633 kb/s,605 kb/s,,,,,,,,,,,,
2025-11-28 23:02:45,763 kb/s,627 kb/s,626 kb/s,655 kb/s,693 kb/s,703 kb/s,740 kb/s,673 kb/s,667 kb/s,685 kb/s,629 kb/s,604 kb/s,,,,,,,,,,,,
2025-11-28 23:03:00,751 kb/s,624 kb/s,645 kb/s,664 kb/s,672 kb/s,677 kb/s,721 kb/s,694 kb/s,669 kb/s,694 kb/s,634 kb/s,611 kb/s,,,,,,,,,,,,
2025-11-28 23:03:15,735 kb/s,613 kb/s,643 kb/s,661 kb/s,686 kb/s,700 kb/s,736 kb/s,690 kb/s,670 kb/s,697 kb/s,617 kb/s,602 kb/s,,,,,,,,,,,,
2025-11-28 23:03:30,768 kb/s,632 kb/s,647 kb/s,654 kb/s,685 kb/s,697 kb/s,726 kb/s,689 kb/s,655 kb/s,689 kb/s,630 kb/s,597 kb/s,,,,,,,,,,,,
2025-11-28 23:03:45,772 kb/s,641 kb/s,635 kb/s,641 kb/s,687 kb/s,701 kb/s,729 kb/s,688 kb/s,665 kb/s,680 kb/s,626 kb/s,595 kb/s,,,,,,,,,,,,
2025-11-28 23:04:00,777 kb/s,640 kb/s,654 kb/s,661 kb/s,665 kb/s,676 kb/s,700 kb/s,708 kb/s,677 kb/s,684 kb/s,633 kb/s,601 kb/s,,,,,,,,,,,,
2025-11-28 23:04:15,761 kb/s,624 kb/s,656 kb/s,662 kb/s,689 kb/s,697 kb/s,718 kb/s,717 kb/s,665 kb/s,686 kb/s,623 kb/s,594 kb/s,,,,,,,,,,,,
2025-11-28 23:04:28,,,,,,,,,,,,,641 kb/s,693 kb/s,717 kb/s,715 kb/s,687 kb/s,676 kb/s,656 kb/s,665 kb/s,590 kb/s,647 kb/s,789 kb/s,641 kb/s
