"Time","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-01-lighthouse-nethermind:5054"", job=""cl-01-lighthouse-nethermind"", service=""cl-01-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-02-lighthouse-nethermind:5054"", job=""cl-02-lighthouse-nethermind"", service=""cl-02-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-03-lighthouse-nethermind:5054"", job=""cl-03-lighthouse-nethermind"", service=""cl-03-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-04-lighthouse-nethermind:5054"", job=""cl-04-lighthouse-nethermind"", service=""cl-04-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-05-lighthouse-nethermind:5054"", job=""cl-05-lighthouse-nethermind"", service=""cl-05-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-06-lighthouse-nethermind:5054"", job=""cl-06-lighthouse-nethermind"", service=""cl-06-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-07-lighthouse-nethermind:5054"", job=""cl-07-lighthouse-nethermind"", service=""cl-07-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-08-lighthouse-nethermind:5054"", job=""cl-08-lighthouse-nethermind"", service=""cl-08-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-09-lighthouse-nethermind:5054"", job=""cl-09-lighthouse-nethermind"", service=""cl-09-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-10-lighthouse-nethermind:5054"", job=""cl-10-lighthouse-nethermind"", service=""cl-10-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-11-lighthouse-nethermind:5054"", job=""cl-11-lighthouse-nethermind"", service=""cl-11-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-12-lighthouse-nethermind:5054"", job=""cl-12-lighthouse-nethermind"", service=""cl-12-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-11-lighthouse-nethermind:5054"", job=""cl-11-lighthouse-nethermind"", service=""cl-11-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-06-lighthouse-nethermind:5054"", job=""cl-06-lighthouse-nethermind"", service=""cl-06-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-08-lighthouse-nethermind:5054"", job=""cl-08-lighthouse-nethermind"", service=""cl-08-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-07-lighthouse-nethermind:5054"", job=""cl-07-lighthouse-nethermind"", service=""cl-07-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-05-lighthouse-nethermind:5054"", job=""cl-05-lighthouse-nethermind"", service=""cl-05-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-10-lighthouse-nethermind:5054"", job=""cl-10-lighthouse-nethermind"", service=""cl-10-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-04-lighthouse-nethermind:5054"", job=""cl-04-lighthouse-nethermind"", service=""cl-04-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-03-lighthouse-nethermind:5054"", job=""cl-03-lighthouse-nethermind"", service=""cl-03-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-12-lighthouse-nethermind:5054"", job=""cl-12-lighthouse-nethermind"", service=""cl-12-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-09-lighthouse-nethermind:5054"", job=""cl-09-lighthouse-nethermind"", service=""cl-09-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-01-lighthouse-nethermind:5054"", job=""cl-01-lighthouse-nethermind"", service=""cl-01-lighthouse-nethermind"", supernode=""True""}","{client_name=""lighthouse"", client_type=""beacon"", instance=""cl-02-lighthouse-nethermind:5054"", job=""cl-02-lighthouse-nethermind"", service=""cl-02-lighthouse-nethermind"", supernode=""True""}"
2025-11-28 22:51:00,1.04 Mb/s,822 kb/s,762 kb/s,853 kb/s,914 kb/s,905 kb/s,936 kb/s,920 kb/s,944 kb/s,939 kb/s,839 kb/s,780 kb/s,,,,,,,,,,,,
2025-11-28 22:51:15,1.03 Mb/s,802 kb/s,748 kb/s,854 kb/s,934 kb/s,911 kb/s,942 kb/s,923 kb/s,938 kb/s,944 kb/s,828 kb/s,764 kb/s,,,,,,,,,,,,
2025-11-28 22:51:30,1.05 Mb/s,821 kb/s,748 kb/s,854 kb/s,930 kb/s,901 kb/s,925 kb/s,912 kb/s,918 kb/s,934 kb/s,834 kb/s,759 kb/s,,,,,,,,,,,,
2025-11-28 22:51:45,1.05 Mb/s,826 kb/s,728 kb/s,844 kb/s,934 kb/s,907 kb/s,928 kb/s,897 kb/s,924 kb/s,917 kb/s,827 kb/s,754 kb/s,,,,,,,,,,,,
2025-11-28 22:52:00,1.04 Mb/s,822 kb/s,741 kb/s,856 kb/s,914 kb/s,882 kb/s,907 kb/s,912 kb/s,923 kb/s,919 kb/s,826 kb/s,759 kb/s,,,,,,,,,,,,
2025-11-28 22:52:15,1.01 Mb/s,807 kb/s,731 kb/s,851 kb/s,927 kb/s,891 kb/s,931 kb/s,917 kb/s,909 kb/s,926 kb/s,811 kb/s,746 kb/s,,,,,,,,,,,,
2025-11-28 22:52:30,1.02 Mb/s,812 kb/s,733 kb/s,843 kb/s,915 kb/s,889 kb/s,929 kb/s,912 kb/s,895 kb/s,921 kb/s,834 kb/s,750 kb/s,,,,,,,,,,,,
2025-11-28 22:52:45,1.02 Mb/s,812 kb/s,713 kb/s,839 kb/s,919 kb/s,900 kb/s,930 kb/s,883 kb/s,903 kb/s,907 kb/s,830 kb/s,748 kb/s,,,,,,,,,,,,
2025-11-28 22:53:00,1.01 Mb/s,807 kb/s,725 kb/s,849 kb/s,896 kb/s,875 kb/s,895 kb/s,908 kb/s,907 kb/s,916 kb/s,836 kb/s,753 kb/s,,,,,,,,,,,,
2025-11-28 22:53:15,979 kb/s,788 kb/s,718 kb/s,846 kb/s,914 kb/s,889 kb/s,916 kb/s,901 kb/s,901 kb/s,920 kb/s,812 kb/s,747 kb/s,,,,,,,,,,,,
2025-11-28 22:53:30,1.00 Mb/s,804 kb/s,722 kb/s,842 kb/s,904 kb/s,880 kb/s,913 kb/s,892 kb/s,884 kb/s,921 kb/s,823 kb/s,741 kb/s,,,,,,,,,,,,
2025-11-28 22:53:45,1.00 Mb/s,804 kb/s,706 kb/s,819 kb/s,905 kb/s,885 kb/s,917 kb/s,879 kb/s,899 kb/s,908 kb/s,815 kb/s,739 kb/s,,,,,,,,,,,,
2025-11-28 22:54:00,992 kb/s,805 kb/s,730 kb/s,827 kb/s,873 kb/s,866 kb/s,912 kb/s,896 kb/s,908 kb/s,917 kb/s,820 kb/s,746 kb/s,,,,,,,,,,,,
2025-11-28 22:54:15,981 kb/s,799 kb/s,734 kb/s,822 kb/s,887 kb/s,876 kb/s,939 kb/s,899 kb/s,899 kb/s,925 kb/s,802 kb/s,744 kb/s,,,,,,,,,,,,
2025-11-28 22:54:30,1.00 Mb/s,817 kb/s,734 kb/s,817 kb/s,880 kb/s,858 kb/s,934 kb/s,887 kb/s,883 kb/s,920 kb/s,822 kb/s,741 kb/s,,,,,,,,,,,,
2025-11-28 22:54:45,1.01 Mb/s,819 kb/s,721 kb/s,812 kb/s,888 kb/s,867 kb/s,938 kb/s,871 kb/s,910 kb/s,919 kb/s,820 kb/s,740 kb/s,,,,,,,,,,,,
2025-11-28 22:55:00,1.00 Mb/s,812 kb/s,738 kb/s,829 kb/s,868 kb/s,850 kb/s,905 kb/s,888 kb/s,913 kb/s,929 kb/s,826 kb/s,749 kb/s,,,,,,,,,,,,
2025-11-28 22:55:15,969 kb/s,808 kb/s,737 kb/s,830 kb/s,885 kb/s,866 kb/s,926 kb/s,888 kb/s,907 kb/s,931 kb/s,806 kb/s,746 kb/s,,,,,,,,,,,,
2025-11-28 22:55:30,1.00 Mb/s,826 kb/s,742 kb/s,829 kb/s,879 kb/s,858 kb/s,926 kb/s,877 kb/s,896 kb/s,931 kb/s,824 kb/s,745 kb/s,,,,,,,,,,,,
2025-11-28 22:55:45,996 kb/s,832 kb/s,723 kb/s,817 kb/s,890 kb/s,868 kb/s,936 kb/s,869 kb/s,904 kb/s,927 kb/s,822 kb/s,739 kb/s,,,,,,,,,,,,
2025-11-28 22:56:00,987 kb/s,833 kb/s,741 kb/s,833 kb/s,870 kb/s,863 kb/s,925 kb/s,884 kb/s,903 kb/s,934 kb/s,827 kb/s,749 kb/s,,,,,,,,,,,,
2025-11-28 22:56:15,969 kb/s,815 kb/s,741 kb/s,834 kb/s,880 kb/s,881 kb/s,947 kb/s,883 kb/s,892 kb/s,940 kb/s,814 kb/s,746 kb/s,,,,,,,,,,,,
2025-11-28 22:56:30,987 kb/s,827 kb/s,743 kb/s,831 kb/s,873 kb/s,879 kb/s,947 kb/s,876 kb/s,882 kb/s,934 kb/s,831 kb/s,746 kb/s,,,,,,,,,,,,
2025-11-28 22:56:45,990 kb/s,831 kb/s,729 kb/s,819 kb/s,871 kb/s,882 kb/s,960 kb/s,855 kb/s,899 kb/s,923 kb/s,829 kb/s,745 kb/s,,,,,,,,,,,,
2025-11-28 22:57:00,985 kb/s,825 kb/s,752 kb/s,836 kb/s,852 kb/s,869 kb/s,935 kb/s,865 kb/s,900 kb/s,931 kb/s,840 kb/s,754 kb/s,,,,,,,,,,,,
2025-11-28 22:57:15,967 kb/s,818 kb/s,755 kb/s,841 kb/s,872 kb/s,888 kb/s,953 kb/s,867 kb/s,896 kb/s,935 kb/s,809 kb/s,746 kb/s,,,,,,,,,,,,
2025-11-28 22:57:30,985 kb/s,834 kb/s,754 kb/s,831 kb/s,874 kb/s,878 kb/s,947 kb/s,869 kb/s,884 kb/s,928 kb/s,819 kb/s,751 kb/s,,,,,,,,,,,,
2025-11-28 22:57:45,988 kb/s,836 kb/s,742 kb/s,822 kb/s,882 kb/s,886 kb/s,957 kb/s,847 kb/s,894 kb/s,918 kb/s,814 kb/s,750 kb/s,,,,,,,,,,,,
2025-11-28 22:58:00,994 kb/s,836 kb/s,757 kb/s,837 kb/s,865 kb/s,869 kb/s,934 kb/s,877 kb/s,897 kb/s,923 kb/s,822 kb/s,754 kb/s,,,,,,,,,,,,
2025-11-28 22:58:15,972 kb/s,824 kb/s,755 kb/s,835 kb/s,885 kb/s,892 kb/s,957 kb/s,877 kb/s,892 kb/s,925 kb/s,803 kb/s,746 kb/s,,,,,,,,,,,,
2025-11-28 22:58:30,1.00 Mb/s,847 kb/s,762 kb/s,833 kb/s,884 kb/s,888 kb/s,949 kb/s,875 kb/s,880 kb/s,919 kb/s,817 kb/s,745 kb/s,,,,,,,,,,,,
2025-11-28 22:58:45,1.01 Mb/s,843 kb/s,740 kb/s,821 kb/s,901 kb/s,897 kb/s,947 kb/s,861 kb/s,892 kb/s,906 kb/s,811 kb/s,749 kb/s,,,,,,,,,,,,
2025-11-28 22:59:00,1.00 Mb/s,838 kb/s,757 kb/s,835 kb/s,888 kb/s,881 kb/s,918 kb/s,884 kb/s,893 kb/s,915 kb/s,818 kb/s,752 kb/s,,,,,,,,,,,,
2025-11-28 22:59:15,981 kb/s,822 kb/s,758 kb/s,841 kb/s,911 kb/s,900 kb/s,928 kb/s,891 kb/s,888 kb/s,916 kb/s,805 kb/s,742 kb/s,,,,,,,,,,,,
2025-11-28 22:59:30,1.00 Mb/s,831 kb/s,760 kb/s,834 kb/s,907 kb/s,894 kb/s,924 kb/s,888 kb/s,863 kb/s,911 kb/s,831 kb/s,743 kb/s,,,,,,,,,,,,
2025-11-28 22:59:45,1.00 Mb/s,838 kb/s,744 kb/s,825 kb/s,910 kb/s,892 kb/s,940 kb/s,871 kb/s,878 kb/s,901 kb/s,828 kb/s,745 kb/s,,,,,,,,,,,,
2025-11-28 23:00:00,1.01 Mb/s,836 kb/s,763 kb/s,838 kb/s,887 kb/s,863 kb/s,918 kb/s,881 kb/s,886 kb/s,907 kb/s,832 kb/s,749 kb/s,,,,,,,,,,,,
2025-11-28 23:00:15,973 kb/s,826 kb/s,759 kb/s,834 kb/s,901 kb/s,883 kb/s,938 kb/s,883 kb/s,886 kb/s,912 kb/s,818 kb/s,742 kb/s,,,,,,,,,,,,
2025-11-28 23:00:30,1.01 Mb/s,846 kb/s,766 kb/s,830 kb/s,894 kb/s,877 kb/s,927 kb/s,880 kb/s,880 kb/s,902 kb/s,828 kb/s,746 kb/s,,,,,,,,,,,,
2025-11-28 23:00:45,1.02 Mb/s,846 kb/s,746 kb/s,814 kb/s,902 kb/s,878 kb/s,928 kb/s,872 kb/s,887 kb/s,893 kb/s,820 kb/s,745 kb/s,,,,,,,,,,,,
2025-11-28 23:01:00,1.01 Mb/s,850 kb/s,760 kb/s,819 kb/s,892 kb/s,861 kb/s,903 kb/s,875 kb/s,898 kb/s,903 kb/s,827 kb/s,748 kb/s,,,,,,,,,,,,
2025-11-28 23:01:15,993 kb/s,836 kb/s,754 kb/s,820 kb/s,907 kb/s,876 kb/s,921 kb/s,882 kb/s,895 kb/s,909 kb/s,814 kb/s,743 kb/s,,,,,,,,,,,,
2025-11-28 23:01:30,1.02 Mb/s,849 kb/s,755 kb/s,813 kb/s,907 kb/s,874 kb/s,907 kb/s,884 kb/s,884 kb/s,911 kb/s,835 kb/s,741 kb/s,,,,,,,,,,,,
2025-11-28 23:01:45,1.02 Mb/s,849 kb/s,732 kb/s,800 kb/s,913 kb/s,874 kb/s,922 kb/s,876 kb/s,893 kb/s,897 kb/s,832 kb/s,739 kb/s,,,,,,,,,,,,
2025-11-28 23:02:00,1.01 Mb/s,847 kb/s,747 kb/s,814 kb/s,896 kb/s,855 kb/s,899 kb/s,884 kb/s,901 kb/s,907 kb/s,853 kb/s,748 kb/s,,,,,,,,,,,,
2025-11-28 23:02:15,998 kb/s,838 kb/s,750 kb/s,818 kb/s,911 kb/s,878 kb/s,913 kb/s,883 kb/s,896 kb/s,913 kb/s,840 kb/s,743 kb/s,,,,,,,,,,,,
2025-11-28 23:02:30,1.01 Mb/s,849 kb/s,751 kb/s,816 kb/s,909 kb/s,876 kb/s,910 kb/s,884 kb/s,881 kb/s,914 kb/s,859 kb/s,743 kb/s,,,,,,,,,,,,
2025-11-28 23:02:45,1.01 Mb/s,854 kb/s,735 kb/s,798 kb/s,913 kb/s,879 kb/s,917 kb/s,867 kb/s,892 kb/s,907 kb/s,852 kb/s,747 kb/s,,,,,,,,,,,,
2025-11-28 23:03:00,1.01 Mb/s,849 kb/s,745 kb/s,817 kb/s,896 kb/s,856 kb/s,896 kb/s,882 kb/s,898 kb/s,920 kb/s,863 kb/s,760 kb/s,,,,,,,,,,,,
2025-11-28 23:03:15,987 kb/s,832 kb/s,740 kb/s,823 kb/s,913 kb/s,870 kb/s,913 kb/s,886 kb/s,886 kb/s,926 kb/s,849 kb/s,762 kb/s,,,,,,,,,,,,
2025-11-28 23:03:30,996 kb/s,847 kb/s,746 kb/s,822 kb/s,904 kb/s,866 kb/s,917 kb/s,879 kb/s,875 kb/s,923 kb/s,866 kb/s,759 kb/s,,,,,,,,,,,,
2025-11-28 23:03:45,994 kb/s,845 kb/s,725 kb/s,811 kb/s,911 kb/s,877 kb/s,930 kb/s,859 kb/s,896 kb/s,914 kb/s,863 kb/s,760 kb/s,,,,,,,,,,,,
2025-11-28 23:04:00,997 kb/s,839 kb/s,740 kb/s,820 kb/s,894 kb/s,869 kb/s,921 kb/s,875 kb/s,898 kb/s,936 kb/s,867 kb/s,772 kb/s,,,,,,,,,,,,
2025-11-28 23:04:15,973 kb/s,834 kb/s,735 kb/s,821 kb/s,913 kb/s,886 kb/s,944 kb/s,878 kb/s,901 kb/s,939 kb/s,842 kb/s,769 kb/s,,,,,,,,,,,,
2025-11-28 23:04:28,,,,,,,,,,,,,856 kb/s,884 kb/s,878 kb/s,944 kb/s,909 kb/s,941 kb/s,814 kb/s,740 kb/s,767 kb/s,893 kb/s,993 kb/s,847 kb/s
